City Name,Lat,Lon,Population
   Burlington,36.0761,-79.4692,126491
   Sogamoso,5.72,-72.94,126551
   Gafsa,34.4204,8.78,126803
   Neftekamsk,56.0835,54.2631,126805
   Hathras,27.6,78.05,126882
   Pakokku,21.332,95.0866,126938
   Sancti Spiritus,21.9301,-79.4425,127069
   Johnson City,36.3404,-82.3803,127134
   Boulder,40.0274,-105.2514,127190
   Lafia,8.4904,8.52,127236
   Simi Valley,34.2663,-118.749,127308
   Alipur Duar,26.4837,89.5667,127342
   Wau,7.7,27.99,127384
   Panevezys,55.74,24.37,127405
   Greenville,35.5958,-77.3764,127464
   Kent,47.3887,-122.2128,127514
   Elblag,54.19,19.4027,127558
   Port Blair,11.667,92.736,127562
   Tukuyu,-9.2496,33.64,127570
   Worcester,-33.64,19.4399,127597
   Braganca,-22.95,-46.55,127676
   San Nicolas,-33.33,-60.24,127742
   Divo,5.839,-5.36,127867
   Ekibastuz,51.73,75.3199,127868
   Darnah,32.7648,22.6391,127974
   Al Hasakah,36.4833,40.75,128100
   Surt,31.21,16.59,128123
   Manzanillo,20.3438,-77.1166,128188
   Girga,26.3304,31.88,128250
   Jima,7.68,36.83,128306
   Sakakah,30,40.1333,128332
   Besancon,47.23,6.03,128426
   Cambridge,52.2004,0.1166,128488
   Karabuk,41.2,32.6,128564
   Kamyshin,50.0804,45.4,128626
   Elizabeth,40.6655,-74.1918,128640
   Moroni,-11.7042,43.2402,128698
   Larissa,39.6304,22.42,128758
   Kamina,-8.73,25.01,128803
   Xai-Xai,-25.04,33.64,128805
   Idlib,35.9297,36.6317,128840
   Kokshetau,53.3,69.42,128873
   Stamford,41.1035,-73.5583,129113
   Shar e Kord,32.321,50.854,129153
   Batticaloa,7.717,81.7,129222
   Copiapo,-27.36,-70.34,129280
   Tete,-16.17,33.58,129316
   Andong,36.5659,128.725,129319
   Erzincan,39.7526,39.4928,129407
   Tokat,40.306,36.563,129702
   Baydhabo,3.12,43.65,129839
   Coral Springs,26.2702,-80.2593,130059
   Masaya,11.969,-86.095,130113
   Sennar,13.55,33.6,130122
   Jaragua do Sul,-26.48,-49.1,130130
   Girardot,4.31,-74.81,130289
   Florencia,1.6104,-75.62,130337
   Nikopol,47.5666,34.4062,130500
   Ninh Binh,20.2543,105.975,130517
   Abohar,30.1204,74.29,130603
   Shuangcheng,45.3503,126.28,130710
   Pinsk,52.1279,26.0941,130777
   Buzau,45.1565,26.8065,130954
   Novomoskovsk,54.09,38.22,130982
   Ferrara,44.8504,11.6099,130992
   Pilibhit,28.64,79.81,131008
   Lae,-6.733,146.99,131052
   Cienaga,11.0104,-74.25,131171
   Murom,55.5704,42.04,131287
   Tra Vinh,9.934,106.334,131360
   Opole,50.685,17.9313,131412
   St. John's,47.585,-52.681,131469
   Racine,42.7274,-87.8135,131517
   Papeete,-17.5334,-149.5667,131695
   Shahrud,36.4229,54.9629,131889
   Greeley,40.415,-104.7697,131900
   Pindamonhangaba,-22.92,-45.47,132218
   Dimitrovgrad,54.2504,49.56,132226
   Blitar,-8.0696,112.15,132416
   Sterling Heights,42.581,-83.0304,132427
   San Luis,16.2,-89.44,132470
   Roseville,38.7683,-121.3164,132671
   Surprise,33.6802,-112.4525,132677
   Mauldin,34.7864,-82.2997,132708
   Kislovodsk,43.91,42.72,132771
   Namibe,-15.19,12.16,132900
   Awasa,7.06,38.477,133097
   Uppsala,59.8601,17.64,133117
   Musoma,-1.4896,33.8,133156
   Riohacha,11.5403,-72.91,133186
   Birganj,27.0004,84.8666,133238
   Carrollton,32.9885,-96.9001,133351
   Siauliai,55.9386,23.325,133528
   Yunxian,32.8082,110.8136,133558
   Pervouralsk,56.91,59.955,133600
   Yakima,46.5926,-120.5492,133687
   Touggourt,33.1,6.06,133954
   Las Cruces,32.3265,-106.7893,134050
   Nevinnomyssk,44.6201,41.95,134380
   's-Hertogenbosch,51.6833,5.3167,134520
   Ravenna,44.4204,12.22,134631
   Caxias,-4.833,-43.35,134640
   Cartago,4.75,-75.91,134827
   Zakho,37.1445,42.6872,134863
   Souk Ahras,36.2904,7.95,134947
   Bloomington,40.4756,-88.9698,135015
   Warren,42.4934,-83.027,135125
   May Pen,17.9666,-77.2333,135142
   Orsha,54.5153,30.4215,135206
   Pyay,18.8165,95.2114,135308
   Grand Junction,39.0881,-108.5675,135389
   Hampton,37.0551,-76.3629,135410
   Lira,2.2604,32.89,135445
   Olathe,38.884,-94.8194,135473
   Cam Pha,21.0404,107.32,135477
   Jequie,-13.85,-40.08,135574
   Serpukhov,54.9304,37.43,135584
   Gyor,47.7004,17.63,136081
   Leon,42.58,-5.57,136227
   Baia Mare,47.6595,23.5791,136553
   Shizuishan,39.2333,106.769,136570
   West Valley City,40.6889,-112.0115,136574
   Thornton,39.9202,-104.9445,136703
   Oulu,65,25.47,136752
   Harlingen,26.1914,-97.6977,137119
   Iraklio,35.325,25.1305,137154
   Cerro de Pasco,-10.69,-76.27,137232
   Castanhal,-1.2896,-47.93,137406
   Tan An,10.5337,106.4167,137498
   Athens,33.9508,-83.3689,137582
   Bremerhaven,53.5504,8.58,137751
   Umtata,-31.58,28.79,137772
   Pabna,24.0004,89.25,137888
   Yuma,32.599,-114.5489,137936
   Parnaiba,-2.91,-41.77,138008
   Zalantun,48,122.72,138032
   Tiruvannamalai,12.2604,79.1,138243
   Miramar,25.9773,-80.3357,138449
   Columbia,38.9475,-92.3263,138675
   Townsville,-19.25,146.77,138954
   Chinandega,12.6304,-87.13,139023
   Myitkyina,25.3596,97.3928,139100
   Kumbakonam,10.9805,79.4,139264
   Santa Maria,34.9334,-120.4433,139270
   Gottingen,51.5204,9.92,139419
   Piedras Negras,28.7076,-100.5317,139619
   Sherbrooke,45.4,-71.9,139652
   Bizerte,37.2904,9.855,139843
   Bordj Bou,36.059,4.63,140000
   Dunhuang,40.1427,94.662,140094
   Badajoz,38.8804,-6.97,140133
   Peterborough,52.5804,-0.25,140141
   Orekhovo-Zuevo,55.82,38.98,140247
   Lhokseumawe,5.1914,97.1415,140322
   Almetyevsk,54.9004,52.3199,140437
   Orange,33.8038,-117.8219,140504
   Labe,11.32,-12.3,140575
   As Salt,32.0392,35.7272,140689
   Fullerton,33.8841,-117.9279,140721
   Comodoro,-45.87,-67.5,140850
   Tyler,32.3184,-95.3065,140857
   Ghazni,33.5633,68.4178,141000
   Paranagua,-25.5279,-48.5345,141013
   Pueblo,38.2701,-104.613,141280
   Melilla,35.3,-2.95,141308
   Bellevue,47.5953,-122.155,141400
   Nongan,44.4304,125.1701,141482
   Phuket,7.8765,98.3815,141618
   Arnhem,51.988,5.923,141674
   Chongju,39.6813,125.2163,141769
   Jieshou,33.2504,115.35,141993
   Altay,47.8666,88.1166,142000
   Ciego de Avila,21.84,-78.7619,142027
   Pasadena,34.1598,-118.1389,142059
   Saida,34.8404,0.14,142213
   Nawabganj,24.5804,88.35,142361
   Durres,41.3178,19.4482,142432
   Massawa,15.6101,39.45,142564
   Arzamas,55.4,43.8,142597
   Cajamarca,-7.15,-78.53,142665
   Midland,32.0278,-102.1107,142680
   Pyatigorsk,44.08,43.09,142865
   Play Ku,13.9833,108,142900
   Cape Coast,5.1104,-1.25,143015
   Macae,-22.38,-41.79,143029
   Calama,-22.45,-68.92,143084
   Amiens,49.9004,2.3,143086
   Kenema,7.8804,-11.19,143137
   Merced,37.3057,-120.4779,143272
   Bechar,31.6111,-2.23,143382
   Stara Zagora,42.4231,25.6227,143431
   Logrono,42.4704,-2.43,143698
   Mesquite,32.7621,-96.5888,143736
   Ipswich,52.0703,1.17,143767
   Otaru,43.1887,140.9783,143792
   Ajdabiya,30.77,20.22,143833
   Kafr el Sheikh,31.109,30.936,143970
   Tizi-Ouzou,36.8,4.0333,144000
   Goma,-1.6788,29.2218,144124
   Sarnia,42.9666,-82.4,144172
   Huelva,37.2504,-6.9299,144174
   Szekesfehervar,47.1947,18.4081,144319
   Tuzla,44.5505,18.68,144334
   Jinchang,38.4957,102.1739,144363
   Kumba,4.6404,9.44,144413
   Tall Afar,36.376,42.4497,144465
   Le Mans,48.0004,0.1,144515
   Qairouan,35.6804,10.1,144522
   Kolar,13.1337,78.1334,144625
   Brest,48.3904,-4.495,144899
   Machakos,-1.5095,37.26,144925
   Concordia,-31.3896,-58.03,145210
   Los Angeles,-37.46,-72.36,145239
   Biarritz,43.4733,-1.5616,145348
   Pointe-a-Pitre,16.2415,-61.533,145511
   Quchan,37.1118,58.5015,145531
   Ayutthaya,14.3588,100.5684,145615
   Fairfield,38.2593,-122.0319,145665
   Podgorica,42.466,19.2663,145850
   Krishnanagar,23.3803,88.53,145926
   La Ceiba,15.7631,-86.797,145926
   Hanzhong,33.13,107.03,145986
   Houma,29.5799,-90.7058,146174
   Dawei,14.098,98.195,146212
   Santo Agostinho,-8.29,-35.03,146219
   Leesburg,28.7674,-81.8983,146398
   Charleston,38.3484,-81.6323,146462
   Brugge,51.2204,3.23,146469
   Dar'a,32.625,36.105,146481
   Tabora,-5.02,32.8,146495
   Pocos de Caldas,-21.78,-46.57,146588
   Perpignan,42.7,2.9,146620
   Matanzas,23.0415,-81.5775,146733
   Ibarra,0.3604,-78.13,146741
   Cam Ranh,11.902,109.2207,146771
   Ambala,30.32,76.82,146787
   Gharyan,32.1704,13.02,146810
   Willemstad,12.2004,-69.02,146813
   Aix-en-Provence,43.52,5.45,146821
   Gulu,2.78,32.28,146858
   Wamba,2.1404,27.99,146871
   Man,7.4004,-7.55,146974
   Paterson,40.9147,-74.1624,147000
   Naperville,41.7483,-88.1656,147122
   Trondheim,63.4167,10.4167,147139
   Elkhart,41.6919,-85.962,147181
   Torrance,33.8346,-118.3417,147195
   El Progreso,14.85,-90.0167,147197
   Mangyshlak,43.6905,51.1417,147443
   San Juan del Rio,20.38,-100,147559
   Kolomna,55.08,38.785,147690
   Medea,36.2704,2.77,147707
   Panama City,30.1985,-85.6153,147788
   Turbat,25.9918,63.0718,147791
   Trang,7.5634,99.608,147820
   Beaumont,30.0849,-94.1451,147935
   Lang Son,21.846,106.757,148000
   Jijel,36.822,5.766,148000
   Diourbel,14.6604,-16.24,148024
   Yala,6.5505,101.2851,148140
   Hamilton,-37.7783,175.2896,148200
   Joliet,41.5201,-88.1503,148262
   Jiayuguan,39.82,98.3,148279
   Palangkaraya,-2.2096,113.91,148289
   Gyumri,40.7894,43.8475,148381
   Warner Robins,32.5981,-83.6528,148686
   Odessa,31.8831,-102.3407,149088
   Gejiu,23.38,103.1501,149105
   Perugia,43.1104,12.39,149125
   Topeka,39.0347,-95.6955,149220
   New Bedford,41.6697,-70.9428,149390
   Tirgu Mures,46.5582,24.5578,149433
   Carora,10.19,-70.08,149711
   Khiwa,41.3911,60.3557,149751
   Cao Lanh,10.467,105.636,149837
   Pattani,6.864,101.25,150000
   Miaoli,24.57,120.82,150000
   Tororo,0.7104,34.17,150000
   M'sila,35.7,4.545,150000
   Yilan,24.75,121.75,150000
   Keren,15.6804,38.45,150000
   Vryheid,-27.76,30.79,150012
   Urgentch,41.56,60.64,150110
   Chillan,-36.6,-72.106,150396
   Kitale,1.0305,34.9899,150495
   Uzhgorod,48.63,22.25,150832
   Guarapuava,-25.38,-51.48,150850
   Benguela,-12.5783,13.4072,151226
   Suhar,24.362,56.7344,151349
   Balti,47.7591,27.9053,151355
   Maragheh,37.4204,46.22,151385
   Nazareth,32.704,35.2955,151459
   Dundee,56.4704,-3,151592
   Escondido,33.1349,-117.0721,151613
   Bintulu,3.1664,113.036,151617
   Guanare,9.05,-69.75,151642
   Abbotsford,49.0504,-122.3,151683
   Kansas City,39.1234,-94.7443,151709
   El Manaqil,14.2504,32.98,151827
   Luanshya,-13.1333,28.4,151993
   Hollywood,26.0293,-80.1679,151998
   Frederick,39.4334,-77.4154,152047
   Samalut,28.3004,30.71,152097
   Deyang,31.1333,104.4,152194
   Limoges,45.83,1.25,152199
   Mudon,16.2618,97.7215,152300
   Novokuybishevsk,53.12,49.9199,152334
   Wenshan,23.3724,104.2497,152388
   Binghamton,42.1014,-75.9092,152392
   Silchar,24.7904,92.79,152393
   Pomona,34.0585,-117.7625,152494
   Zabid,14.1951,43.3155,152504
   San Francisco,19.3,-70.25,152538
   Nusaybin,37.075,41.2184,152668
   Sunnyvale,37.3846,-122.0261,152771
   Usak,38.6804,29.42,152862
   Ilam,33.6304,46.43,152894
   Rondonopolis,-16.4695,-54.64,152912
   Dingzhou,38.5004,115,152934
   Faizabad,26.7504,82.17,153047
   Tuscaloosa,33.2349,-87.5268,153060
   Chincha Alta,-13.4196,-76.14,153076
   Lake Charles,30.203,-93.215,153097
   Pasadena,29.6583,-95.1498,153351
   Mufulira,-12.55,28.26,153624
   Masjed Soleyman,31.98,49.2999,153663
   Rio Cuarto,-33.13,-64.35,153757
   Moanda,-5.9229,12.355,153915
   Lemosos,34.6754,33.0333,154000
   San Cristobal,18.416,-70.109,154040
   Tottori,35.5004,134.2333,154098
   Osorno,-40.57,-73.16,154131
   Kovrov,56.3604,41.33,154224
   Cairns,-16.8878,145.7633,154225
   Lakewood,39.6977,-105.117,154393
   Pathum Thani,14.0171,100.5333,154412
   Gandajika,-6.7396,23.96,154425
   Chetumal,18.5,-88.3,154517
   La Serena,-29.9,-71.25,154521
   Mahajanga,-15.67,46.345,154657
   Middelburg,-25.7596,29.47,154706
   Guangshui,31.6204,114,154771
   Battambang,13.1,103.2,154773
   Gainesville,34.2903,-83.8299,154859
   Beian,48.239,126.482,154936
   Sariwon,38.507,125.762,154942
   Kanchipuram,12.8337,79.7167,155029
   Ordu,41.0004,37.8699,155117
   Foggia,41.4605,15.56,155203
   Innsbruck,47.2804,11.41,155214
   Gyeongju,35.8428,129.2117,155237
   Champaign,40.1148,-88.2731,155368
   Barysaw,54.226,28.4922,155389
   Batumi,41.6,41.63,155542
   Sibiu,45.7971,24.1371,155565
   Muroran,42.35,140.98,155676
   Shkoder,42.0685,19.5188,155767
   Alexandria,38.8184,-77.0861,155810
   Yulin,38.2833,109.7333,155960
   Malabo,3.75,8.7833,155963
   Ciudad del Carmen,18.6537,-91.8245,156195
   Gonder,12.61,37.46,156230
   Livorno,43.5511,10.3023,156274
   Uroteppa,39.9219,69.0015,156621
   Koforidua,6.0904,-0.26,156653
   Dali,25.7,100.18,156685
   Moundou,8.55,16.09,156705
   Matsue,35.467,133.0666,156811
   Zonguldak,41.4304,31.78,156918
   Afyon,38.7504,30.55,156992
   Tiraspol,46.8531,29.64,157000
   Rustavi,41.5704,45.05,157063
   Ussuriysk,43.8,132.02,157068
   Kashmar,35.1814,58.4515,157135
   Puerto Princesa,9.7543,118.7444,157144
   Isiro,2.76,27.62,157196
   Hurghada,27.23,33.83,157204
   Palmdale,34.5945,-118.1058,157356
   Surat Thani,9.1501,99.3401,157627
   Port Arthur,29.8554,-93.9264,157732
   Sudbury,46.5,-80.9666,157857
   Lafayette,40.399,-86.8592,157955
   Sobral,-3.69,-40.35,157996
   Melitopol,46.8378,35.3775,158000
   Albacete,39.0003,-1.87,158094
   Hoshiarpur,31.52,75.98,158142
   Huanuco,-9.92,-76.24,158145
   Odense,55.4004,10.3833,158222
   Barreiras,-12.14,-45,158292
   Abeche,13.84,20.83,158317
   Maykop,44.61,40.12,158451
   Samarra,34.194,43.875,158508
   Rio Largo,-9.48,-35.84,158545
   Cuddalore,11.7204,79.77,158569
   Hayward,37.6327,-122.0776,158937
   York,53.9704,-1.08,158947
   Punta del Este,-34.97,-54.95,159000
   Zarzis,33.5104,11.1,159161
   Tarija,-21.5167,-64.75,159269
   Nakhodka,42.8374,132.8874,159551
   Nakhodka,67.7504,77.52,159551
   Pagadian,7.853,123.507,159590
   Valdivia,-39.795,-73.245,159599
   Manchester,42.9844,-71.4445,159744
   Salavat,53.3703,55.93,159893
   Gonbad-e Kavus,37.2518,55.1715,159982
   Lazaro Cardenas,17.9587,-102.2,160087
   Taunggyi,20.782,97.038,160115
   Xapeco,-27.1,-52.64,160157
   Xiaogan,30.9204,113.9,160437
   Bumba,2.19,22.46,160539
   Springfield,39.7713,-89.6538,160570
   Malakal,9.5369,31.656,160765
   Sullana,-4.8896,-80.68,160789
   Ras al Khaymah,25.7915,55.9428,160849
   Geelong,-38.1675,144.3956,160991
   Bhisho,-32.87,27.39,160997
   Muskegon,43.228,-86.256,161058
   Rubtsovsk,51.52,81.21,161065
   Coquimbo,-29.9529,-71.3436,161317
   Tunja,5.5504,-73.37,161412
   Budaun,28.03,79.09,161555
   Murfreesboro,35.851,-86.4093,161634
   Settat,33.0104,-7.62,161748
   Ash Shatrah,31.4175,46.1772,161949
   Dourados,-22.23,-54.81,162202
   Cary,35.7815,-78.8162,162320
   Salamanca,40.9704,-5.67,162353
   Mahabad,36.7704,45.72,162434
   Lecce,40.3604,18.15,162582
   La Rioja,-29.41,-66.85,162620
   Simao,22.7807,100.9782,162725
   Tartus,34.8846,35.8866,162980
   Geneina,13.45,22.44,162981
   Navsari,20.8504,72.92,163000
   Mostar,43.3505,17.82,163067
   La Vega,19.2166,-70.5166,163197
   Ingolstadt,48.7704,11.45,163325
   Patra,38.23,21.73,163360
   Marysville,48.0812,-122.1559,163547
   Frisco,33.1551,-96.8219,163656
   Dagupan,16.0479,120.3408,163676
   Myingyan,21.4618,95.3914,163812
   Phitsanulok,16.8283,100.2729,164017
   Peoria,33.7844,-112.2989,164173
   Pizen,49.7404,13.36,164180
   Kigoma,-4.8796,29.61,164268
   Regensburg,49.0204,12.12,164359
   Zenica,44.22,17.92,164423
   Sitapur,27.63,80.75,164435
   Leon,12.4356,-86.8794,164441
   Fredericksburg,38.2992,-77.4871,164610
   Lajes,-27.8096,-50.31,164676
   Serang,-6.11,106.1496,164767
   Nantou,23.9167,120.6833,165000
   Elbasan,41.1215,20.0838,165010
   Ocala,29.1803,-82.1487,165111
   Kimberley,-28.7468,24.77,165264
   Kendari,-3.9553,122.5973,165377
   Ha Tinh,18.3338,105.9,165396
   Livingstone,-17.86,25.86,165480
   Tulua,4.0904,-76.21,165501
   Carpina,-7.84,-35.26,165579
   Norilsk,69.34,88.225,165873
   Rustenburg,-25.65,27.24,165976
   Parma,44.8104,10.32,166011
   San Fernando,10.2805,-61.4594,166039
   Ocumare del Tuy,10.12,-66.78,166072
   Maraba,-5.35,-49.116,166182
   Reykjavik,64.15,-21.95,166212
   Ayacucho,-13.175,-74.22,166314
   Dibrugarh,27.4833,94.9,166366
   Fatehpur,25.8804,80.8,166480
   Gonaives,19.4504,-72.6832,166678
   Corona,33.8623,-117.5642,166785
   Novocherkassk,47.42,40.08,166974
   Benha,30.4667,31.1833,167029
   Abakan,53.7037,91.445,167289
   Oldenburg,53.13,8.22,167458
   Miass,54.9954,60.0949,167500
   Ormac,11.0643,124.6075,167584
   Volgodonsk,47.51,42.1599,167731
   Berezniki,59.42,56.76,167748
   Chirchiq,41.455,69.56,167842
   Jamalpur,24.9004,89.95,167900
   Medford,42.3372,-122.8537,167922
   Baramula,34.2004,74.35,167986
   Nzerekore,7.76,-8.83,168121
   Hindupur,13.7804,77.49,168312
   Wurzburg,49.8004,9.95,168561
   Pembroke Pines,26.0127,-80.3384,168587
   Atbara,17.71,33.98,168612
   Baranavichy,53.1368,26.0134,168772
   Sonsonate,13.72,-89.73,168947
   Bandar-e Bushehr,28.92,50.83,169060
   Arad,46.17,21.32,169065
   Medinipur,22.3304,87.15,169127
   Sarh,9.15,18.39,169196
   Jayapura,-2.533,140.7,169341
   Barra Mansa,-22.56,-44.17,169386
   Al Marj,32.5005,20.83,169540
   Nimes,43.8304,4.35,169547
   Elk Grove,38.416,-121.3841,169743
   Nampa,43.5833,-116.5641,169761
   Keluang,2.0383,103.3179,169828
   Dijon,47.3304,5.03,169946
   Cacak,43.8897,20.3301,170000
   Fuyang,32.9004,115.82,170023
   Aracatuba,-21.21,-50.45,170024
   Takaoka,36.67,137,170077
   Burgos,42.3504,-3.68,170183
   Uvira,-3.37,29.14,170391
   Temirtau,50.065,72.965,170600
   Djelfa,34.68,3.25,170901
   Rijeka,45.33,14.45,170992
   Pitesti,44.8563,24.8758,171021
   Kragujevac,44.02,20.92,171197
   Tebessa,35.4104,8.12,171742
   Nova Friburgo,-22.26,-42.54,171991
   Bade,24.9575,121.2989,172065
   Weinan,34.5004,109.5001,172321
   Isparta,37.77,30.53,172334
   Banyuwangi,-8.195,114.3696,172424
   Riobamba,-1.67,-78.65,172464
   Vallejo,38.1134,-122.2359,172697
   Lishui,28.4504,119.9,172777
   Hong Gai,20.9604,107.1,172915
   Ulm,48.4004,10,172955
   Bata,1.87,9.77,173046
   Esmeraldas,0.9304,-79.67,173101
   Stavanger,58.97,5.68,173132
   Ontario,34.0393,-117.6064,173212
   Simla,31.1,77.1666,173503
   Bida,9.0804,6.01,173849
   Obihiro,42.9304,143.17,173890
   Saida,33.563,35.3688,173894
   Puerto Cabello,10.4704,-68.17,174000
   Bo,7.97,-11.74,174354
   George,-33.95,22.45,174582
   Puerto Montt,-41.47,-72.93,174629
   Tomakomai,42.6504,141.55,174806
   Vancouver,45.6352,-122.5972,174826
   Garden Grove,33.7787,-117.9601,174858
   Hirosaki,40.57,140.47,174972
   As Samawah,31.3099,45.2803,174978
   Harar,9.32,42.15,174994
   Yangmei,24.9167,121.15,175000
   Taitung,22.7554,121.14,175000
   Sirjan,29.47,55.73,175000
   Hemet,33.7352,-116.9946,175066
   Entebbe,0.0604,32.46,175128
   Bose,23.8997,106.6133,175282
   Suva,-18.133,178.4417,175399
   Les Cayes,18.2004,-73.75,175457
   Oceanside,33.2247,-117.3083,175464
   Modena,44.65,10.92,175502
   Saveh,35.0218,50.3314,175533
   Turku,60.4539,22.255,175945
   Salatiga,-7.3095,110.4901,176000
   Santa Cruz,36.9788,-122.0346,176037
   Regina,50.45,-104.617,176183
   Ouargla,31.97,5.34,176271
   Yuzhno Sakhalinsk,46.965,142.74,176484
   Rancho Cucamonga,34.1246,-117.5662,176534
   Letpadan,17.7819,95.7415,176571
   Malayer,34.32,48.85,176573
   Danbury,41.4016,-73.471,176649
   Alappuzha,9.5004,76.37,176783
   Nyiregyhaza,47.9653,21.7187,176880
   Kadugli,11.01,29.7,176931
   Vellore,12.9204,79.15,177081
   Treviso,45.67,12.24,177309
   High Point,35.9899,-79.9937,177412
   El Oued,33.3704,6.86,177497
   Sioux Falls,43.5382,-96.7315,177629
   Ar Raqqah,35.9304,39.02,177636
   Termiz,37.2329,67.2729,177687
   Korhogo,9.46,-5.64,177711
   Teziutlan,19.8204,-97.36,177796
   Nogales,31.305,-110.945,178097
   Gastonia,35.2495,-81.1856,178477
   Sangolqui,-0.31,-78.46,178582
   Boma,-5.83,13.05,178638
   El Arish,31.1249,33.8006,178651
   Mary,37.6,61.8333,178708
   Fort Lauderdale,26.1412,-80.1464,178752
   Si Racha,13.159,100.9287,178916
   Klerksdorp,-26.88,26.62,178921
   Sittwe,20.14,92.88,179032
   Vizianagaram,18.1204,83.5,179358
   Clarksville,36.5696,-87.3428,179367
   Almeria,36.8303,-2.43,179405
   Passo Fundo,-28.25,-52.42,179529
   Varamin,35.3166,51.6466,179603
   Phan Rang,11.567,108.9833,179773
   Potosi,-19.5696,-65.75,179901
   Lorain,41.4409,-82.184,179926
   Balkh,36.7501,66.8997,179969
   Zhaodong,46.0804,125.98,179980
   Obuasi,6.1904,-1.66,180117
   Tangail,24.25,89.92,180144
   Rio Claro,-22.41,-47.56,180147
   Zuwarah,32.9344,12.0791,180310
   Calabria,38.115,15.6414,180353
   El Jadida,33.2604,-8.51,180470
   Funtua,11.5204,7.32,180475
   Castello,39.9704,-0.05,180610
   Gangneung,37.7559,128.8962,180611
   Hinthada,17.6483,95.4679,180728
   Anda,46.4,125.32,181533
   Sirsa,29.4904,75.03,181639
   Probolinggo,-7.7496,113.15,181656
   Tonk,26.1505,75.79,181734
   Newport News,37.1052,-76.5185,181825
   Chingola,-12.5396,27.85,182015
   Barrie,44.3838,-79.7,182041
   Bahraich,27.6204,81.6699,182218
   Biratnagar,26.4837,87.2833,182324
   Chilpancingo,17.55,-99.5,182387
   Tempe,33.3881,-111.9318,182498
   Kamensk Uralskiy,56.4205,61.935,182500
   Pinrang,-3.7857,119.6522,182731
   Atyrau,47.1127,51.92,182753
   Shibin el Kom,30.592,30.9,182900
   Bhusawal,21.02,75.83,183001
   Manta,-0.98,-80.73,183166
   Mataro,41.54,2.45,183293
   Gweru,-19.45,29.82,183358
   Corum,40.52,34.95,183418
   Dese,11.13,39.63,183802
   Tarlac,15.4838,120.5834,183930
   Kutaisi,42.25,42.73,183945
   Kramatorsk,48.7194,37.5344,184105
   Fianarantsoa,-21.4333,47.0833,184184
   Tiarat,35.3804,1.32,184195
   Ruse,43.8537,25.9733,184270
   Cedar Rapids,41.9667,-91.6781,184610
   Mainz,49.9825,8.2732,184997
   Yei,4.0904,30.68,185000
   Kutahya,39.42,29.93,185008
   Spartanburg,34.9437,-81.9256,185031
   Jamaame,0.0722,42.7506,185270
   Waco,31.5597,-97.1882,185680
   Arica,-18.5,-70.29,185999
   Ad Damazin,11.7704,34.35,186051
   Madiun,-7.6346,111.515,186099
   Marbella,36.5166,-4.8833,186131
   Pecs,46.0804,18.22,186262
   Hagerstown,39.6401,-77.7217,186377
   Shendi,16.6805,33.42,186611
   Cienfuegos,22.1444,-80.4403,186644
   San Cristobal,16.75,-92.6334,186661
   Olsztyn,53.8,20.48,186670
   Manpo,41.1454,126.2958,186827
   Pinar del Rio,22.4175,-83.6981,186990
   Cachoeiro,-20.85,-41.13,187019
   Gibraltar,36.1324,-5.3781,187083
   Puerto Vallarta,20.6771,-105.245,187134
   Kimchaek,40.6723,129.2027,187270
   Petropavlovsk,53.062,158.623,187282
   Ternate,0.793,127.363,187521
   Arapiraca,-9.75,-36.67,187668
   Szeged,46.2504,20.15,187765
   Rio Grande,-32.0495,-52.12,187838
   Paarl,-33.6996,18.96,187865
   Mostaganem,35.9404,0.09,188354
   Angers,47.48,-0.53,188380
   Nandyal,15.5204,78.48,188654
   Catamarca,-28.47,-65.78,188812
   Parakou,9.34,2.62,188853
   Cork,51.8986,-8.4958,188907
   Quelimane,-17.88,36.89,188964
   Overland Park,38.8871,-94.6871,188966
   Kabwe,-14.44,28.45,188979
   Mwene-Ditu,-7,23.44,189177
   Dong Hoi,17.4833,106.6,189265
   Syzran,53.17,48.48,189338
   Aberdeen,57.1704,-2.08,189364
   Son Tay,21.1382,105.505,189547
   La Paz,24.14,-110.32,189767
   Sadiqabad,28.3006,70.1302,189876
   North Port,27.0577,-82.1976,190003
   St.-Denis,-20.8789,55.4481,190047
   Caen,49.1838,-0.35,190099
   Erie,42.1167,-80.0731,190443
   Butuan,8.9495,125.5436,190557
   Grand Prairie,32.6869,-97.0209,190682
   Norwich,52.6304,1.3,190756
   Waterbury,41.5583,-73.0361,190855
   Bhiwani,28.81,76.125,190855
   Bridgetown,13.102,-59.6165,191152
   Valera,9.32,-70.62,191167
   Dhamar,14.5575,44.3875,191259
   Muar,2.0337,102.5666,191346
   Zlatoust,55.175,59.65,191366
   Barrancabermeja,7.09,-73.85,191403
   Ziguinchor,12.59,-16.29,191716
   Dunhua,43.3505,128.22,191870
   Klaipeda,55.7204,21.1199,192307
   Bayamo,20.3795,-76.6433,192632
   Deltona,28.9051,-81.2134,192730
   Ciudad Madero,22.3189,-97.8361,192736
   Oxford,51.7704,-1.25,192796
   Machilipatnam,16.2004,81.18,192827
   Tarakan,3.3,117.633,193069
   Salinas,36.6881,-121.6316,193126
   Divinopolis,-20.1495,-44.9,193832
   Bongor,10.2859,15.3872,193941
   Al Jahra,29.3375,47.6581,194193
   Severodvinsk,64.57,39.83,194292
   Olympia,47.0417,-122.8958,194532
   Brikama,13.2804,-16.6599,195136
   Coro,11.42,-69.68,195227
